0	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_120_1968.txt	1.6568090982923376E-4	3.2467786245618866E-4	0.09342530830764009	0.04003583493161792	0.010978320240082724	0.032805017148161565	0.05758146818828867	0.0037619603829410863	9.198258797108792E-5	0.08015952684043805	1.3150153981202574E-4	0.02164089681600942	0.00391762237008503	3.311414528508425E-4	2.0360092665940583E-4	3.2860218433581636E-4	1.0080292868973713E-4	0.07541978703815092	0.01821952495734649	0.03248129164672017	2.762690910316169E-4	1.6892541391914774E-4	0.2905436948843642	2.1135997152087711E-4	0.09354869619203293	2.6790169920694735E-4	0.015236933112735185	0.05155690329887896	2.1136885941544652E-4	0.07587339821680826
1	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/mail_76_2575.txt	1.791554337181823E-4	0.6742129977331673	3.314067242813117E-4	0.07814680241190679	2.528579787302897E-4	6.180622922117218E-4	3.001491968173776E-4	0.007940683329807066	9.946336279457964E-5	0.005350591747160998	1.4219631835625852E-4	1.6429344140881933E-4	3.634657741007682E-4	3.580725786012909E-4	2.201594158233768E-4	3.553267960448979E-4	1.0900104561283829E-4	2.2537761799367579E-4	3.3743732075775434E-4	0.062232322760087125	2.9873754844605575E-4	1.826638073626056E-4	4.787401247049283E-4	2.2854948954296504E-4	4.648295185353727E-4	2.8968965202284244E-4	9.850463862606691E-4	0.1060959365870727	2.2855910027366457E-4	0.05880742450639581
2	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/mail_74_1527.txt	1.5460646901249394E-4	3.029757497868253E-4	2.859953638287595E-4	0.06743865332338934	2.182098440543075E-4	0.007217570102344055	2.590209324595062E-4	1.6840425709381941E-4	8.583428924610929E-5	0.04138051270486654	1.2271171591825644E-4	1.4178095707710993E-4	3.1366148809646436E-4	0.08386148800132986	1.8999183666317784E-4	3.066377622039654E-4	9.406506088662609E-5	1.944950091062327E-4	0.040396390347551964	0.02362597919594333	0.010284100400757328	1.576341040101241E-4	4.131402476558999E-4	1.9723225156781612E-4	4.0113575715810406E-4	2.4999461796488214E-4	0.11782354233331126	0.02805814219651326	0.5750383077638392	6.177859163634081E-4
3	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/telegraph_67_2200.txt	7.97298161212194E-5	1.5624314411928048E-4	0.0053180001700219685	0.26055689028567164	0.008730052655011923	0.03819215788954948	1.3357585519189582E-4	0.019045395611532408	0.03451435586331302	0.0695978604978544	6.32818445992144E-5	0.006967134067229765	1.6175372822348208E-4	1.593535861984542E-4	9.797788086385823E-5	1.5813162639636167E-4	4.8508901702657335E-5	0.02250585964058982	0.03289675720049891	1.1927236120808426E-4	0.0018564522037201792	8.129115299919775E-5	2.1305444842167667E-4	1.0171172817746252E-4	0.07259405600554648	0.005299434757679994	4.383766968016004E-4	0.16441434780463177	0.025954284653620218	0.22954469792250348
4	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_114_1765.txt	0.0012431170395009864	0.0024360838166813943	0.002299552614225246	0.0047975295670943125	0.0017545215091151316	0.031160816948608856	0.2170604990428787	0.0013540584870411487	6.901526709511231E-4	0.010254257019519401	9.866665087090352E-4	0.0011399932017402863	0.19062760837284262	0.0024845806493233127	0.0015276339407440866	0.0024655283157614624	7.563323886558271E-4	0.0015638418072811612	0.3248081499831478	0.001859649398085409	0.13643401582705522	0.0012674608116534922	0.003321864116327522	0.0015858506712502685	0.003225341721219128	0.028882317123887693	0.006835003114590055	0.010624333427555869	0.0015859173578298864	0.004967322546723595
5	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_142_3686.txt	4.439007156064231E-4	8.698934333135566E-4	8.211399398394279E-4	0.0017131345965871532	6.265165134858971E-4	0.020722836203646434	7.436918908388376E-4	4.835164447683846E-4	2.4644442540653044E-4	0.01325737911593992	3.523256100299671E-4	4.0707655189257746E-4	9.005739534284581E-4	8.872110132600388E-4	5.454979522709874E-4	8.804076759769519E-4	2.7007633062081486E-4	5.584273043397525E-4	8.360821943715313E-4	6.640562974814826E-4	7.40194192168977E-4	4.525935558907095E-4	0.0011861939073548634	5.662863796762895E-4	0.02993888416217197	7.177758506560141E-4	0.885246841551916	0.03258096661204918	5.663101925752147E-4	0.001773765432435595
6	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/telegraph_136_3401.txt	3.089759611772061E-5	0.2425109992223519	7.250628132940199E-4	1.192422967562303E-4	4.360852216316996E-5	0.1477141671294009	0.07886485859017071	3.365503884426165E-5	0.020722288593576037	0.0530195675118639	2.4523534245183227E-5	0.0013641496139270397	0.006741759992060724	6.175409634438916E-5	3.796924586906145E-5	0.002065003283289626	1.879859412499035E-5	3.886919012289933E-5	0.01274843925412263	0.001382036623590436	0.1403121122331418	3.150265904908536E-5	8.256472444898476E-5	3.9416219057681123E-5	0.03681508241057068	0.026766263691749836	0.05694202763332611	0.15521862504439782	0.0067184936482218224	0.008806260993800354
7	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_120_1947.txt	1.7056801553799058E-4	0.1994396531673707	3.1552147832439667E-4	6.582687484298317E-4	2.4073779259643955E-4	0.05958262892199583	2.857622110808802E-4	0.003872927289644688	9.469580720221754E-5	0.027216945032270224	1.3538045336089537E-4	1.5641839985211343E-4	3.460438487278532E-4	3.4090916408746825E-4	2.0960656274633292E-4	3.3829499452519017E-4	1.0377632235812522E-4	2.1457464197447413E-4	3.2126301154027044E-4	2.5516238403036965E-4	2.844182269418752E-4	0.0038610452277215357	0.13687986195098387	2.1759447689923965E-4	4.4254894699301316E-4	0.02608576305387126	0.22585318765683252	0.18950175139872577	2.1760362696088875E-4	0.12235708718641387
8	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/sun_135_3438.txt	1.856253931737933E-4	3.6376222182371587E-4	0.06053281799929156	0.056893192730496575	2.619896072634559E-4	0.0969434915285954	3.109886845947754E-4	2.0219145185092243E-4	1.0305534943569901E-4	0.0015311916983436283	1.4733154867223848E-4	1.702266798413748E-4	0.1127302187204766	0.46984865900602635	2.2811017938430188E-4	3.6815894919923077E-4	1.1293747294355283E-4	2.335168299637411E-4	3.4962341938062357E-4	2.776875706116795E-4	3.095260564259756E-4	0.01222714905971803	4.9602918556304E-4	2.368032494220521E-4	4.8161621641150767E-4	3.001514072953404E-4	0.15751317172689563	0.025662229632715933	2.36813207231468E-4	7.417332169517607E-4
9	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/times_98_546.txt	8.807907390478108E-5	1.7260483100919752E-4	1.6293113055355018E-4	0.10886729008797656	1.2431382143302775E-4	0.10121527411096438	1.4756383739119287E-4	9.593965311534028E-5	4.889966606417657E-5	0.012150482572560144	6.990868082287797E-5	8.077239895877963E-5	1.786924801244864E-4	1.7604099668844044E-4	1.0823806487300877E-4	1.7469107400012592E-4	5.358872434387812E-5	1.1080351547123535E-4	0.25910838993058416	1.3176249022915626E-4	0.08773036042176165	8.980391302966544E-5	2.3536538049635507E-4	1.1236291840313741E-4	0.04211628281417405	1.424215595386695E-4	0.0023882721635788778	0.26540723091556345	0.04961607972166706	0.06889555305071848
