0	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_120_1968.txt	2.0016743323767288E-4	0.06569135500837704	0.09391402593640583	0.032567671292091295	0.03254115550036042	2.582705225601067E-4	5.070655582981631E-4	0.13408258886399374	3.72679647734011E-4	0.07655130352708739	2.6051677733646107E-4	0.07627325618975286	0.1874953197740078	5.152168794276061E-4	0.2987694070893297
1	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/mail_76_2575.txt	2.165093964553187E-4	0.024402225928522713	5.01391418485066E-4	2.3734297227701116E-4	2.086623923678397E-4	2.793561073208802E-4	0.01221153007960824	0.04783706379696307	0.672973299558026	0.032261107611859116	2.8178574963605093E-4	0.19913098628532283	6.42886000965866E-4	0.0044449689236001535	0.004370883778589941
2	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/mail_74_1527.txt	1.8674338779966403E-4	0.014340966112105204	4.3245943887198975E-4	2.047127350548854E-4	1.7997520059225081E-4	0.1645479541937514	0.1178352056335878	0.0010219086381170442	0.07747138214676103	0.20554562733635984	2.4304545845225557E-4	0.07115806017492267	5.545011521664822E-4	0.34586069387750923	4.167645139483583E-4
3	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/telegraph_67_2200.txt	0.027719397505685466	0.10406505905684287	0.050289798778637936	0.03463446171325804	9.266323394711077E-5	1.2405704752773946E-4	0.024413906025244573	0.17144500334545032	1.7901205415650785E-4	5.14955723325604E-4	0.019116120079089527	0.5200437814312513	0.04689972779563192	2.474780484612566E-4	2.1457816148984162E-4
4	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_114_1765.txt	0.0015374823623340488	0.03524893559073722	0.30724147396645385	0.0016854263125487526	0.001481759005384264	0.05719849470326522	0.00389476119976427	0.008413505428675696	0.0856846308751104	0.4775597031298573	0.002001024561129913	0.006098876199841249	0.0045652793996886504	0.003957371346997155	0.003431275918212063
5	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_142_3686.txt	5.395255674277685E-4	0.0026815425925562366	0.04000077616131402	5.914413133527623E-4	5.199714076443208E-4	6.961349705106897E-4	0.0013667299851872511	0.002952424952421413	0.0010045100502124558	0.9426097548753966	7.021894613097046E-4	0.0021401869205157982	0.0016020248550000387	0.001388700822733171	0.001204086064417809
6	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/telegraph_136_3401.txt	0.009394119949073368	0.03427084160140796	0.2787881123251629	0.0013775025232818966	3.587208069814442E-5	0.07156146660063857	0.009451187593931308	0.1626127136831803	0.2894648142917652	0.06903939284472213	0.004058542551816775	0.018193096213922025	0.006794020576250434	0.044875248995716495	8.306816843254657E-5
7	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/independent_120_1947.txt	2.0609344276938357E-4	0.001024322809144057	0.03748384911963571	2.2592474541298813E-4	1.9862394669073314E-4	2.659166893400634E-4	5.22077367577394E-4	0.21576595491371023	0.07439687075992116	0.21574196700253132	2.6822944508013603E-4	0.2339589774588994	0.13753629967730846	0.0819449436271805	4.5994899479852145E-4
8	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/sun_135_3438.txt	2.2435955809229046E-4	0.025286997772041013	0.012605515268262594	0.00427459667531395	2.162280386375285E-4	2.8948495453327686E-4	0.5766650362542735	0.013313698639137015	4.177215030594518E-4	0.34766538204261044	2.920026904148534E-4	0.004918636366847188	6.661956545160293E-4	5.774857054434721E-4	0.012586658876817371
9	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/times_98_546.txt	1.0623553476414084E-4	0.0024355983613782205	0.2749386860064504	1.1645802905169721E-4	1.0238521376570893E-4	0.017305364424330963	2.6911660840613E-4	0.2733664269253034	1.9779352231451223E-4	0.01201451126800032	0.038290024148684355	0.3800314185850883	3.1544745504421255E-4	2.7344278647223135E-4	2.3709113094552486E-4
10	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/telegraph_113_1806.txt	1.1843555127422687E-4	0.10266804179256826	0.4170984688777774	1.29831989848498E-4	1.1414306203280273E-4	1.5281412776557468E-4	3.0002177655897466E-4	0.10272750533527682	0.11293317334833294	0.16013337992974658	1.5414319722725883E-4	0.028116312286529554	0.008858289479114137	0.0662311207308842	2.64318515062828E-4
11	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/express_62_1394.txt	3.1248083079791263E-4	0.04082989587985444	7.236416043286627E-4	3.425492397807868E-4	3.011555100650728E-4	0.0733458287036086	7.915786517474131E-4	0.13076234571206935	0.05108054222899745	0.36077585003532475	4.06692026280981E-4	0.32667595573093405	9.278560421816117E-4	0.006415276218296245	0.0063083515857325365
12	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/guardian_141_3745.txt	6.444063423782385E-5	0.059332881583163195	0.016348768462551257	7.06414221083342E-5	6.210509624943776E-5	8.314597439507517E-5	0.017519888419073145	0.05820812582527415	0.027890613240195396	0.09291391925928451	8.38691194147555E-5	2.5562273758971977E-4	0.5394045101571073	1.658656552833227E-4	0.18759560241407258
13	file:/home/paul/LSETextMining_local/code/Mallet/../withoutFT/times_132_253.txt	1.824605944168056E-4	0.02384097307086489	0.17734281790168585	2.000178306868632E-4	1.758476295587746E-4	2.3542387642400448E-4	0.01029111472085158	0.2794840925450314	3.397123545659546E-4	0.0632269617978851	2.3747142719225838E-4	0.07280241481840731	5.417841617912533E-4	0.35758649521059555	0.013512412060042457
